text,source,context_text,hate_speech,sexist,threat,bullying,toxic,hate_speech_mask,sexist_mask,threat_mask,bullying_mask,toxic_mask
পরসা ইভানা সুন্দর অভিনয় করছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
নাটকটা অনেক ভাল হইছেবিধবা মেয়েদের সমাজে দাম দেওয়া উচিতনাটকটা থেকে অনেক কিছু শেখার আছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ওরে ভাই মালাউন নাপাকের গোষ্ঠী গালি দিচ্ছে ওর দর মুতি খাওয়াতে হবে,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
আড়াইল্যা মাগির পোলা,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
শাহানাজ খুশির ক্যারিয়ারে সেরা অভিনয়,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
সবি ভালো লাগলো কিন্তু অভিনয় আর বাস্তব আমার কাছে একই তাই নিজের বউকে বোন না বানানোই ভালো আর মানুষ সফলতা পেতে বিফলতা ভুলে যায় তাই সফলতার সাথে বিফলাতাও জড়িত সেটা মনে রাখা দরকার,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ইসলামে মারে চুদেছে ইসলামে মারে নাভি চুদা ভোদা দুদু ভোদা দুদু চুদি তোদের মাহিলাদের,multi_toxic,,1,-1,0,1,1,1,0,1,1,1
"যতদিন পুলিশ ঢাকার বাইরে টেনে নিয়ে ধর্ষন প্রতিহত করা হবে, তত দিন ওরা শায়েস্তা হবেনা",multi_toxic,,0,-1,1,0,1,1,0,1,1,1
"অবৈধ সরকারকে আর দেশের জনগন দেখতে চায় না,সবাই অতিষ্ট!",multi_toxic,,1,-1,0,0,1,1,0,1,1,1
মেহেজাবিন এর বোনটা অনেক কিউট,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
নাটকে নামাজের উপদেশটা খুবই ভাল লেগেছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"ওই শালার পোলা মিথ্যে বলিস কেন বুদ্ধ ধর্মের উৎপত্তি কথ সালে আর ইসলাম ধর্মের উৎপত্তি কথ সালে,না জেনে শুনে কথা বলিস কেন ? ",multi_toxic,,1,-1,0,0,1,1,0,1,1,1
এক ঝাক মাদারচুদের বাচ্চা রা,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
নাইচ নাটক অসাধারন বুরো হলে এমনই হয় আল্লাহ কেন এদুনিয়ায় পাঠাল কত মায়া সামি স্এির মাজে মরেগেলে সৃতি ভুলা জায়না সতি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
বাংলাদেশের জঙ্গি বিশেষজ্ঞ সওয়ার হয়েছে জামায়াত-বিএনপির উপর,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
অসাধারন নিশা ভাই নাটক টা মন ছুয়ে গেলে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
যুগে যুগে তোদের ধর্মগুরুরা পল্টি মেরেছে তোদের ধর্ম ব্যবসা টিকিয়ে একসময় বলতো গাছের প্রান নাই গাছ খাওয়া যাবে যখন প্রমান হলো গাছের প্রান আছে তখন বলে আরে গাছের ইন্দ্রিয় দুইটা কম তাই গাছ খাওয়া যাবে ।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
মুসলিম নামের নাস্তিকরা এখন দেখিস না তোর হিন্দু বাপেরা মুসলিমদের প্রকাশ্যে ধর্ষন করলো,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
এখন বলবে এই ম্যাচের হার থেকে শিক্ষা নিয়ে পরের ম্যাচে ভালো কিছু করবো দুই হাজার সাত সাল থেকে শুনে আসছি আমি এই একই কথা আর কতো হারবে আর কতো শিক্ষা লাগবে নিবে জাতি জানতে চায় তোদের কাছে,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
‘এই এই ছবিতে আমার চোখের পাতি পড়ে গেছে…আবার তুলো’ এই কথা বলার স্কোপ ছিলো না,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"হুট্ করে কালবৈশাখী ঝড় আসায়, দুই হাতে লুঙ্গি ধরে রাখতে যেয়ে বেচারার পাগড়ি গেছে উড়ে ...",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অপূর্ব অভিনীত একটি সেরা নাটক,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
দুচোখে ঘুম আসে না বুকের ব্যাতায়,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
নামাজ টা ২ জন পড়লে ভালো লাগতো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ঝাড়িও দিয়েছি অবশ্য,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আপনারা হিন্দুদের মত মাথামোটা নির্বোধ পৃথিবীতে আর এমন কোন জাতি ছিল বলে মনে হয় না।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
ভাই তর সব কয়টা নাটক ভালো লাগে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"লেখাপড়া শেষে যদি কাজ না হয়, আমি রে রিপোর্ট মারুম",multi_toxic,,0,-1,1,0,1,1,0,1,1,1
কি নাটক বানাইছেন মিয়া শেষ পযন্ত কানদাঁইয়া ছাড়লেন এক কথাই অসাধারণ এমন নাটক আরো চাই,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারণ নাটককোনো তুলনা নাইশামিম ভাই আর সাজ্জাদ ভাই সুপার,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ওরে হাসিরে সবাই ক্রাস খাবে আমার ক্রাস আর উপর,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এ মাগি কাপড় টা আরেকটু উপরে তুল,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
খুব ভালো লাগলো ভাইনামাজের মেসেজ টা দিয়েঅনেক ভালো লাগলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এক্সপ্রেশন দেখে মনে হচ্ছে রমজানের তিরিশ টা দিন অনেক ধৈর্য্য ধইরা ছিলো ৷,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
শালা মালাউনের বাচ্চা আবার শ্রেষ্ঠ শিক্ষক,multi_toxic,,1,-1,0,1,1,1,0,1,1,1
ভিডিও ছড়িয়ে গেলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
সত্য কথা বলতে কি বাংলাদেশের নাটক গুলো বাংলার মানুষরাই দেখে অন্য কোনো দেশে দেখানো হয় না অন্য কোন চ্যানেলে প্রচার হয় না তাই আমরা পিছিয়ে আছে গুড লাক অপূর্ব ভাইয়া আপনাকে অনেক অনেক ভালো লাগে আপনার নাটক যতই দেখি আমার মন ভরে না আই লাভ ইউ সো মাচ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
‘কয়টা গরু ছাগল দিলেন এই ঈদে?’,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
৫৩ মিনিট নাটকের মাঝে এত কিছুমানতে পারলাম নাঅনেক সুন্দর নাটক,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"জারা তাদের ধর্মগ্রন্থ পরেছে এবং জানে, আপনি এমন কারো সাথে কথা বলবেন না, যে নিজের ধর্মগ্রন্থ পড়েনি, অযথা সময় নস্ট করছেন, এনাদের সাথে বকবক করে",multi_toxic,,1,-1,0,0,1,1,0,1,1,1
"ফালতু চেহারা, ফালতু বয়ান। ",multi_toxic,,0,-1,0,1,1,1,0,1,1,1
এই ৪ টা নামের মধ্যেই আবার অনেকের ১/২ টা নাম নিয়ে একটু চিন্তায় পড়তে হবে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মামুনুল হক সাহেবের কিছু হলে নাস্তিক দের ধ্বংস করবো।,multi_toxic,,1,-1,1,0,1,1,0,1,1,1
লুইচ্চা নবীর হিজড়া উম্মত,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
শামীম ভাই খুব দারুন আবিনেয় করো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারণ একটা নাটক দেখলাম আসলেই নিশু আর তানজিন তিশা জুটি মানেই সেরা জুটি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভারতের একবার শিক্ষা দেওয়ার দরকার শালারা সব দেশের সিমান্তে গুলি করে মানুষ মারে?,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
ফকিন্নি শালারা আরো বড় বড় জ্ঞান সোদায় ।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
হেতির ফাঁসি হওয়ায় শোক,multi_toxic,,0,-1,1,0,1,1,0,1,1,1
রোহিঙ্গাদের জায়গায় যদি ভারত হত মনে হয় বাংলাদেশ সরকার বর্ডার নয় বরং শাড়ী সহ খুলে দিত,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
নিবির সাব রোহিঙ্গারা অপরাধ করে আর বাংলাদেশের সকল ফিরিস্তা অপরাধ কি জানেনা তোরা মালাউনের বংশধর অসহায় মানুষের ভাষা বুজার সেই মন তোদের নাই,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
